"CustomerID";"Recency";"Frequency";"Monetary"
15996;89;8;1671.0
15997;618;1;-23.4
15998;37;21;8220.39
15999;736;1;20.4
16000;3;3;12393.7
16001;382;2;519.06
16002;626;1;169.21
16003;30;10;5613.83
16004;475;5;2146.39
16005;13;11;2403.77
16006;212;2;347.17
16007;48;7;3075.14
16008;24;15;5384.13
16009;23;4;992.71
16010;246;12;1722.11
16011;9;30;5867.01
16012;36;5;2989.79
16013;4;94;52788.92
16014;36;6;1121.02
16015;4;4;690.54
16016;4;14;2495.04
16017;48;5;1553.83
16018;40;4;698.13
16019;2;35;16640.15
16020;17;3;851.01
16021;396;2;532.25
16022;261;1;628.28
16023;47;3;719.81
16024;13;3;484.2
16025;30;1;439.66
16026;44;1;236.09
16027;92;18;1799.84
16028;596;1;82.2
16029;39;125;91800.91
16030;310;1;331.24
16031;93;2;548.94
16032;457;6;1970.45
16033;6;36;10692.39
16034;197;7;925.77
16035;561;1;217.73
16036;88;4;2556.84
16037;270;7;1489.44
16038;8;4;454.33
16039;424;3;449.65
16040;66;8;2383.7
16041;31;3;3166.4
16042;23;11;2153.0
16043;38;8;1856.59
16044;436;1;340.84
16045;120;9;3187.03
16046;563;1;235.78
16047;683;1;107.14
16048;86;6;1056.53
16049;41;6;1899.68
16050;174;3;300.7
16051;682;1;188.44
16052;55;1;362.06
16053;33;8;3606.14
16054;146;7;2090.68
16055;221;1;134.8
16056;46;1;664.85
16057;5;17;3202.07
16058;407;1;62.7
16059;66;12;3217.77
16060;401;3;541.95
16061;270;3;44.95
16062;10;8;2863.45
16063;261;1;335.32
16064;726;1;111.0
16065;366;10;2365.62
16066;17;5;1521.87
16067;563;6;3026.19
16068;594;1;122.93
16069;418;1;457.7
16070;23;2;852.15
16071;45;4;1076.8
16072;289;4;4328.89
16073;292;2;94.35
16074;391;1;265.25
16075;503;3;726.98
16076;4;11;2173.53
16077;575;2;600.0
16078;284;2;362.99
16079;17;3;1352.0
16080;82;6;472.9
16081;57;8;4460.18
16082;671;1;106.75
16083;101;4;2351.42
16084;300;1;436.18
16085;24;13;2337.73
16086;60;11;2862.91
16087;390;5;1739.92
16088;576;2;1437.43
16089;387;2;271.44
16090;625;1;205.91
16091;155;2;315.06
16092;99;10;1515.49
16093;107;1;17.0
16094;12;19;3599.16
16095;457;1;447.05
16096;265;4;1584.97
16097;241;1;185.05
16098;88;14;4448.1
16099;51;8;1568.25
16100;463;1;582.64
16101;10;7;3167.42
16102;43;3;1842.14
16103;8;27;6002.76
16104;62;11;2515.36
16105;249;5;2386.19
16106;66;1;108.38
16107;18;7;3204.16
16108;85;8;2171.93
16109;219;4;923.58
16110;46;4;1819.27
16111;429;1;562.48
16112;144;4;195.74
16113;184;1;161.38
16114;171;1;135.75
16115;10;12;2575.14
16116;206;2;592.88
16117;190;4;650.05
16118;394;5;4255.43
16119;9;8;1720.81
16120;60;7;3041.91
16121;58;6;1457.19
16122;74;6;1001.34
16123;52;1;307.78
16124;317;6;1709.39
16125;368;14;4587.65
16126;30;15;14646.8
16127;40;2;801.31
16128;18;14;3748.4
16129;408;3;1396.05
16130;423;4;987.48
16131;52;15;9866.27
16132;545;2;664.2
16133;4;78;22228.88
16134;22;7;2119.99
16135;263;2;819.45
16136;60;5;921.08
16137;681;1;422.7
16138;369;4;894.45
16139;19;5;1111.15
16140;53;5;1536.19
16141;89;2;955.94
16142;250;1;535.34
16143;4;16;4866.88
16144;247;1;175.2
16145;9;29;6693.6
16146;158;4;946.38
16147;134;7;2367.02
16148;297;4;370.37
16149;5;3;422.22
16150;39;20;4154.69
16151;599;1;-4217.59
16152;269;1;1829.04
16153;50;13;5037.51
16154;683;1;-10.5
16155;382;6;781.05
16156;9;26;5933.59
16157;16;4;644.24
16158;523;10;611.32
16159;282;5;1230.29
16160;65;4;1009.45
16161;2;57;12448.96
16162;253;1;37.4
16163;226;14;2263.63
16164;18;4;802.53
16165;506;1;79.9
16166;429;4;327.48
16167;415;6;1149.87
16168;11;73;10539.08
16169;9;4;1822.97
16170;51;25;6813.67
16171;60;1;73.2
16172;96;8;1884.55
16173;16;7;1406.57
16174;127;7;2246.75
16175;95;7;1836.44
16176;422;7;1964.04
16177;51;12;2141.61
16178;139;2;612.6
16179;61;1;215.83
16180;101;16;16170.27
16181;74;1;305.54
16182;73;9;9971.65
16183;68;4;1077.81
16184;65;7;1155.54
16185;17;3;644.72
16186;23;30;8983.91
16187;32;17;6841.24
16188;45;6;1077.71
16189;16;2;215.48
16190;41;8;2723.55
16191;3;40;15162.12
16192;736;1;351.3
16193;237;2;630.43
16194;376;1;308.6
16195;724;1;323.25
16196;489;1;93.3
16197;470;9;2016.71
16198;76;2;1030.04
16199;393;7;942.75
16200;5;13;5629.95
16201;4;6;2070.17
16202;361;11;2467.04
16203;59;7;1110.79
16204;24;4;939.24
16205;31;7;1830.61
16206;55;14;2597.37
16207;26;1;394.38
16208;45;10;3440.45
16209;89;9;4146.78
16210;2;37;38304.06
16211;82;4;1086.34
16212;20;5;1284.56
16213;79;1;159.0
16214;171;4;2038.25
16215;81;1;242.35
16216;268;1;914.93
16217;236;4;259.39
16218;30;19;4343.6
16219;501;1;40.8
16220;729;1;-10.17
16221;37;10;2229.01
16222;319;2;1345.22
16223;375;2;1102.35
16224;58;5;1616.54
16225;45;18;2821.91
16226;204;5;672.17
16227;220;6;948.82
16228;375;4;886.16
16229;88;7;2835.36
16230;190;2;542.03
16231;380;4;1078.22
16232;33;10;2692.02
16233;72;12;1818.71
16234;474;4;312.78
16235;41;11;1990.61
16236;79;1;432.2
16237;438;1;136.65
16238;423;1;63.66
16239;57;7;1450.9
16240;9;5;3693.81
16241;10;16;4329.31
16242;9;18;7433.3
16243;34;2;409.1
16244;212;2;2579.38
16245;24;5;1352.36
16246;460;2;827.25
16247;171;1;114.56
16248;62;1;152.94
16249;53;5;1800.07
16250;262;3;791.38
16251;513;1;128.31
16252;367;2;-295.09
16253;32;9;7276.91
16254;379;3;985.14
16255;17;19;4834.39
16256;258;4;1609.57
16257;177;1;46.95
16258;46;16;11833.52
16259;411;3;361.94
16260;51;1;1035.45
16261;18;6;1059.45
16262;361;3;677.78
16263;424;1;351.01
16264;439;2;837.53
16265;10;15;6893.62
16266;74;14;1757.95
16267;592;1;186.66
16268;72;2;667.65
16269;429;2;714.59
16270;354;1;1141.24
16271;3;11;3457.07
16272;117;1;411.7
16273;649;2;336.04
16274;374;1;715.9
16275;197;3;2151.11
16276;177;3;2629.39
16277;734;1;188.69
16278;24;7;1056.59
16279;22;10;5692.18
16280;726;1;238.05
16281;73;4;3416.52
16282;340;3;1307.58
16283;6;12;4311.37
16284;32;3;1029.77
16285;647;1;176.9
16286;478;4;263.65
16287;170;5;1006.98
16288;471;1;129.85
16289;463;2;98.81
16290;465;4;2069.3
16291;683;1;117.72
16292;118;9;1171.46
16293;9;19;4632.2
16294;477;1;126.05
16295;10;4;1328.55
16296;627;6;1245.97
16297;213;4;275.4
16298;23;9;1080.0
16299;473;2;178.65
16300;431;3;1392.43
16301;737;1;107.33
16302;108;2;212.82
16303;26;9;7823.72
16304;695;1;381.66
16305;139;1;361.22
16306;214;10;1162.82
16307;430;3;1194.92
16308;38;7;5120.0
16309;92;3;686.67
16310;415;2;460.08
16311;18;2;616.26
16312;433;1;171.15
16313;4;2;274.15
16314;390;3;1491.4
16315;331;2;402.71
16316;65;19;5533.31
16317;120;6;2179.76
16318;36;1;328.15
16319;218;1;404.4
16320;173;8;4428.85
16321;73;10;265.5
16322;2;2;326.75
16323;197;2;353.66
16324;129;3;428.68
16325;45;17;3463.84
16326;6;26;4706.99
16327;15;20;10705.52
16328;564;1;310.83
16329;428;4;1703.07
16330;18;8;624.63
16331;433;6;2037.7
16332;29;13;1989.97
16333;8;22;26626.8
16334;493;1;277.48
16335;552;8;2747.0
16336;421;4;3517.69
16337;37;1;151.05
16338;158;1;214.8
16339;285;1;109.95
16340;108;3;1526.06
16341;25;10;3832.29
16342;76;4;322.41
16343;17;3;687.07
16344;159;4;842.42
16345;45;2;1198.74
16346;386;1;224.51
16347;12;13;3482.01
16348;33;8;1798.22
16349;291;1;53.5
16350;22;12;2206.49
16351;333;18;3279.13
16352;18;2;494.44
16353;4;41;9985.93
16354;64;5;1129.51
16355;375;2;349.2
16356;198;7;414.42
16357;34;4;868.37
16358;2;6;2917.1
16359;8;20;2379.4
16360;5;8;3411.69
16361;10;4;896.66
16362;33;11;841.74
16363;54;1;109.36
16364;12;2;707.04
16365;18;16;3296.8
16366;19;4;1548.13
16367;38;3;1362.4
16368;3;3;640.21
16369;19;7;2664.81
16370;83;4;1320.56
16371;449;1;157.2
16372;34;6;1298.61
16373;383;2;309.49
16374;67;5;1771.45
16375;471;2;104.0
16376;9;3;977.52
16377;268;2;1308.48
16378;248;3;362.95
16379;5;5;2131.9
16380;62;1;1780.59
16381;396;2;258.7
16382;409;2;353.1
16383;75;9;2910.84
16384;90;4;1358.95
16385;61;5;1030.61
16386;29;3;1102.59
16387;323;5;918.55
16388;654;1;186.05
16389;54;5;1362.27
16390;537;3;467.5
16391;401;4;1103.61
16392;270;3;763.05
16393;3;30;5456.5
16394;51;9;1412.06
16395;61;17;3458.95
16396;474;3;102.7
16397;629;1;127.88
16398;145;4;1631.15
16399;20;3;641.82
16400;95;9;3159.44
16401;2;39;6628.99
16402;265;2;511.4
16403;303;2;161.05
16404;71;2;430.3
16405;303;2;167.25
16406;19;4;533.98
16407;13;14;2821.65
16408;592;1;231.93
16409;37;12;5709.04
16410;735;1;130.32
16411;20;4;910.19
16412;54;5;647.23
16413;57;2;528.98
16414;22;5;559.71
16415;45;3;719.44
16416;27;10;2948.47
16417;493;1;35.7
16418;45;5;1101.94
16419;113;9;1474.67
16420;397;1;75.0
16421;377;3;526.27
16422;18;146;61110.54
16423;25;1;346.12
16424;192;3;392.06
16425;303;1;302.7
16426;3;10;1908.25
16427;264;2;241.06
16428;82;4;657.33
16429;107;1;284.55
16430;58;7;1117.94
16431;214;3;642.81
16432;65;1;287.4
16433;29;2;384.52
16434;30;13;2727.04
16435;513;3;1011.57
16436;669;4;242.04
16437;382;2;301.25
16438;6;5;798.35
16439;723;1;310.7
16440;8;6;3856.97
16441;68;6;1023.48
16442;2;5;899.47
16443;521;1;162.24
16444;47;20;3582.38
16445;34;4;602.73
16446;1;4;-6.1
16447;136;3;775.14
16448;199;2;367.87
16449;191;3;674.69
16450;150;4;1475.73
16451;88;4;1009.4
16452;631;2;332.17
16453;531;2;251.71
16454;45;8;1.9
16455;64;13;4306.72
16456;100;14;6185.41
16457;219;1;208.36
16458;3;30;5715.34
16459;730;1;71.79
16460;29;3;814.72
16461;178;3;1615.22
16462;65;4;102.0
16463;22;7;1383.7
16464;20;3;1314.68
16465;414;3;726.34
16466;34;16;3713.59
16467;509;8;2862.4
16468;75;3;787.52
16469;24;5;828.91
16470;52;12;2453.65
16471;275;6;1186.18
16472;435;2;789.6
16473;165;5;469.58
16474;8;11;1811.47
16475;89;4;544.3
16476;418;3;337.0
16477;64;11;4320.02
16478;26;3;331.0
16479;11;2;300.83
16480;76;1;769.29
16481;660;3;428.23
16482;16;1;220.62
16483;193;1;139.35
16484;174;3;379.4
16485;78;7;2137.68
16486;538;1;134.36
16487;578;2;209.4
16488;34;4;492.2
16489;381;2;303.7
16490;431;2;179.16
16491;47;3;1524.31
16492;541;1;385.56
16493;73;9;2110.12
16494;297;1;826.53
16495;4;3;684.41
16496;9;7;2293.47
16497;50;23;6695.28
16498;162;3;86.12
16499;361;13;2491.74
16500;5;10;835.96
16501;384;1;1237.23
16502;621;2;266.5
16503;107;13;3597.89
16504;26;1;484.38
16505;32;1;777.6
16506;20;2;90.3
16507;573;1;152.76
16508;631;1;248.8
16509;297;1;363.7
16510;373;6;2100.0
16511;22;6;1819.02
16512;729;1;-33.9
16513;5;4;874.59
16514;631;1;-134.86
16515;53;10;3216.3
16516;31;1;101.7
16517;278;1;162.7
16518;62;6;938.27
16519;26;4;556.26
16520;187;8;2465.92
16521;416;3;1148.01
16522;436;2;433.36
16523;2;39;11760.54
16524;447;2;308.14
16525;3;54;23350.74
16526;172;2;717.21
16527;82;2;1272.44
16528;4;1;244.41
16529;191;4;2012.0
16530;669;1;48.35
16531;23;12;2263.58
16532;18;5;8756.64
16533;20;5;1026.94
16534;643;1;635.9
16535;6;3;1001.59
16536;108;2;539.02
16537;642;1;23.35
16538;542;3;399.62
16539;3;10;3732.01
16540;415;1;226.7
16541;736;2;419.78
16542;54;2;257.32
16543;584;2;277.81
16544;520;6;110.3
16545;165;2;689.82
16546;291;7;3837.36
16547;547;1;111.71
16548;600;1;30.15
16549;11;37;13159.64
16550;109;29;9169.32
16551;96;7;2237.12
16552;243;2;475.02
16553;164;36;16555.87
16554;4;18;2407.17
16555;36;10;285.89
16556;67;24;7610.23
16557;25;2;281.85
16558;1;47;13718.96
16559;398;1;185.2
16560;22;10;3010.73
16561;6;2;511.12
16562;477;1;223.86
16563;54;7;4412.56
16564;570;1;87.8
16565;365;5;700.45
16566;16;6;614.01
16567;195;2;865.6
16568;428;2;1020.9
16569;4;5;1455.23
16570;9;31;6841.82
16571;4;17;4025.05
16572;128;4;999.7
16573;74;4;648.41
16574;72;3;1301.78
16575;683;1;-10.49
16576;410;5;513.17
16577;667;1;380.0
16578;627;1;156.6
16579;366;2;233.85
16580;729;1;-5.0
16581;156;2;70.44
16582;114;1;313.62
16583;374;2;531.4
16584;81;7;3085.47
16585;594;2;341.59
16586;249;3;1462.78
16587;233;1;225.15
16588;387;4;1361.28
16589;72;4;612.36
16590;382;3;563.6
16591;69;1;213.5
16592;5;34;7624.46
16593;51;9;1051.24
16594;76;1;181.09
16595;62;5;1810.18
16596;16;4;579.63
16597;5;1;90.04
16598;278;2;140.7
16599;386;1;172.8
16600;5;16;2093.56
16601;41;3;684.25
16602;32;5;711.63
16603;75;2;482.47
16604;549;3;326.25
16605;725;1;60.48
16606;405;2;357.66
16607;18;29;5375.18
16608;454;2;1288.72
16609;16;9;5450.96
16610;220;1;75.66
16611;187;7;1776.63
16612;33;10;3243.48
16613;71;1;618.59
16614;183;3;1179.79
16615;569;2;264.5
16616;16;2;500.42
16617;236;1;151.85
16618;32;6;2630.64
16619;254;5;1916.53
16620;4;6;1758.93
16621;52;4;813.48
16622;543;2;205.6
16623;246;5;1002.49
16624;81;2;810.57
16625;275;6;1651.08
16626;1;20;4379.65
16627;80;1;322.8
16628;30;8;2313.09
16629;74;2;417.73
16630;408;2;104.3
16631;482;8;1867.02
16632;486;2;406.4
16633;18;7;2878.15
16634;223;10;1363.1
16635;407;1;473.0
16636;439;4;3802.04
16637;33;5;1124.59
16638;23;16;2426.28
16639;26;5;1659.85
16640;398;1;179.4
16641;106;2;554.5
16642;5;5;1051.46
16643;246;3;915.56
16644;178;2;833.78
16645;736;1;160.39
16646;445;2;675.05
16647;170;4;541.9
16648;39;4;653.0
16649;521;1;306.58
16650;72;7;1916.11
16651;587;1;136.2
16652;54;24;17312.83
16653;17;3;1166.92
16654;142;9;1705.17
16655;18;14;6513.27
16656;23;44;16307.72
16657;10;4;933.62
16658;369;9;696.72
16659;190;1;39.12
16660;17;8;1422.35
16661;541;5;842.18
16662;395;1;163.8
16663;730;1;165.0
16664;570;1;109.2
16665;363;1;135.4
16666;20;2;225.94
16667;69;2;570.13
16668;16;13;862.42
16669;24;5;226.14
16670;17;33;7786.66
16671;29;3;1692.27
16672;3;23;8093.59
16673;680;1;188.83
16674;55;2;319.61
16675;442;2;608.86
16676;34;7;2328.5
16677;394;3;849.77
16678;3;17;3013.83
16679;367;3;793.06
16680;44;3;821.45
16681;73;7;1921.84
16682;5;5;1028.0
16683;530;2;309.35
16684;5;65;141502.25
16685;62;2;324.24
16686;48;18;5051.57
16687;391;1;157.63
16688;2;4;1260.86
16689;76;3;303.26
16690;44;5;336.08
16691;419;2;178.83
16692;257;4;1914.7
16693;69;5;1199.46
16694;724;1;98.3
16695;562;2;193.15
16696;136;4;657.9
16697;242;1;112.75
16698;227;2;1998.0
16699;381;8;964.9
16700;9;31;9084.06
16701;9;34;9614.59
16702;416;5;1100.88
16703;732;1;-15.0
16704;619;2;695.66
16705;1;61;42653.14
16706;38;3;531.35
16707;401;4;551.11
16708;46;1;656.63
16709;85;14;9087.46
16710;20;23;6336.34
16711;4;10;2751.48
16712;10;13;4266.99
16713;19;41;14380.54
16714;219;7;1254.71
16715;79;2;625.52
16716;267;4;1568.28
16717;10;20;6309.96
16718;370;5;3647.53
16719;15;17;3828.55
16720;27;4;593.43
16721;263;1;292.47
16722;18;26;8967.83
16723;92;4;1301.63
16724;405;1;147.35
16725;303;16;1870.71
16726;27;7;2088.41
16727;365;4;1437.42
16728;47;4;1054.67
16729;37;26;7076.28
16730;53;4;702.79
16731;649;1;174.05
16732;32;9;3966.79
16733;530;1;259.68
16734;53;3;650.51
16735;79;22;5632.01
16736;506;8;2904.51
16737;54;2;835.2
16738;298;1;3.75
16739;173;4;772.23
16740;396;1;236.81
16741;626;1;173.06
16742;47;15;2387.71
16743;30;15;4207.01
16744;12;7;1304.76
16745;87;18;7170.7
16746;5;46;18031.85
16747;26;4;826.96
16748;18;15;3632.29
16749;592;2;4387.08
16750;45;5;623.93
16751;31;1;1764.72
16752;373;1;415.0
16753;59;1;223.92
16754;373;35;56560.58
16755;115;10;2882.03
16756;215;9;1287.42
16757;319;2;270.48
16758;66;1;369.34
16759;8;4;772.84
16760;431;1;228.0
16761;97;1;316.62
16762;20;3;1501.38
16763;186;3;947.75
16764;4;18;2758.25
16765;295;2;454.75
16766;274;2;1145.6
16767;31;16;7971.8
16768;48;14;1647.07
16769;261;4;1141.75
16770;58;11;1900.03
16771;34;10;3967.6
16772;418;5;2785.6
16773;58;3;421.24
16774;68;9;1587.85
16775;11;17;2975.29
16776;61;2;619.85
16777;81;6;1277.01
16778;75;2;245.94
16779;3;62;32981.61
16780;101;3;605.55
16781;366;3;901.05
16782;11;50;10348.96
16783;437;1;391.95
16784;20;5;896.53
16785;410;1;533.78
16786;394;1;51.84
16787;398;4;1035.43
16788;124;5;1950.3
16789;9;1;80.8
16790;4;8;1520.12
16791;30;18;3946.12
16792;283;5;623.46
16793;58;1;243.84
16794;2;17;2069.71
16795;366;5;2465.19
16796;90;1;305.62
16797;394;9;1786.77
16798;555;4;837.56
16799;433;3;491.03
16800;12;1;1201.49
16801;164;5;867.83
16802;680;2;582.61
16803;66;1;332.3
16804;24;3;536.99
16805;174;5;1097.24
16806;104;4;801.49
16807;143;8;2064.88
16808;100;2;288.42
16809;24;10;1725.48
16810;193;4;786.14
16811;5;2;547.07
16812;361;5;2216.8
16813;9;10;1692.98
16814;15;37;12491.21
16815;454;2;410.97
16816;104;4;417.06
16817;3;18;2594.55
16818;11;13;3317.97
16819;466;2;182.59
16820;96;1;497.61
16821;382;1;113.35
16822;664;3;144.84
16823;228;8;2253.14
16824;16;3;686.24
16825;39;5;1826.89
16826;52;1;341.7
16827;394;5;392.13
16828;94;2;128.5
16829;157;2;513.32
16830;39;5;1183.7
16831;565;1;91.8
16832;185;5;417.61
16833;2;6;2409.04
16834;228;2;898.96
16835;129;10;1471.51
16836;40;4;782.37
16837;32;12;3167.73
16838;198;6;1126.66
16839;9;51;20968.27
16840;604;3;126.71
16841;37;14;3841.16
16842;65;4;1260.44
16843;43;38;19528.78
16844;563;2;614.34
16845;619;1;253.88
16846;51;3;842.41
16847;44;2;614.89
16848;53;4;1411.62
16849;187;1;124.57
16850;334;1;332.41
16851;5;3;342.45
16852;11;2;144.91
16853;732;1;-67.5
16854;418;2;1408.96
16855;24;2;328.4
16856;15;3;358.49
16857;443;1;352.8
16858;367;16;4431.63
16859;107;10;1657.74
16860;453;4;1593.67
16861;60;6;902.37
16862;548;4;662.33
16863;30;5;977.07
16864;435;2;409.25
16865;402;1;130.95
16866;141;3;207.74
16867;690;1;76.74
16868;395;3;393.39
16869;23;5;805.62
16870;470;1;450.16
16871;23;7;2761.49
16872;78;6;1213.13
16873;5;17;14547.03
16874;380;1;217.74
16875;65;20;4053.2
16876;404;1;136.01
16877;13;6;853.72
16878;25;2;0.0
16879;421;2;-140.96
16880;31;8;1840.86
16881;67;1;432.0
16882;67;3;705.12
16883;188;20;2386.64
16884;38;4;1073.92
16885;16;4;710.74
16886;445;2;0.0
16887;36;3;660.72
16888;401;3;437.15
16889;195;6;2530.9
16890;477;3;285.41
16891;2;11;2056.82
16892;2;9;733.4
16893;367;2;401.77
16894;503;5;1282.36
16895;65;5;1121.42
16896;556;1;103.95
16897;300;3;213.03
16898;27;6;887.67
16899;8;8;1721.02
16900;12;5;187.69
16901;730;1;204.26
16902;117;1;1706.88
16903;30;4;1029.98
16904;5;21;5132.37
16905;6;20;5004.5
16906;82;7;1448.8
16907;30;9;1707.9
16908;723;2;153.59
16909;65;2;364.14
16910;5;8;1510.06
16911;628;3;251.35
16912;24;18;4433.6
16913;291;3;423.91
16914;37;1;208.46
16915;10;11;1543.18
16916;24;4;1123.4
16917;277;3;1848.88
16918;50;19;3138.06
16919;157;28;5053.81
16920;412;1;355.45
16921;62;3;446.67
16922;573;1;611.08
16923;13;41;12793.38
16924;22;4;739.5
16925;541;1;125.65
16926;372;6;1410.4
16927;116;3;543.05
16928;81;33;3993.58
16929;4;7;1295.39
16930;27;3;380.55
16931;6;23;5233.62
16932;54;3;440.71
16933;2;16;3099.6
16934;55;7;2090.74
16935;382;3;535.1
16936;26;2;551.17
16937;500;1;202.1
16938;9;10;6209.93
16939;489;3;449.0
16940;53;11;6245.41
16941;612;1;33.0
16942;13;10;1894.11
16943;212;7;816.73
16944;610;1;101.36
16945;22;35;8530.66
16946;384;6;1199.54
16947;236;10;896.73
16948;139;7;868.77
16949;4;7;1161.27
16950;57;12;3725.19
16951;124;4;1262.75
16952;110;5;798.78
16953;31;1;20.8
16954;1;21;6037.33
16955;185;9;1261.16
16956;10;2;292.34
16957;240;2;416.64
16958;436;1;809.44
16959;88;1;117.35
16960;39;9;2021.98
16961;117;6;773.01
16962;410;1;251.04
16963;188;1;110.55
16964;734;2;207.85
16965;227;1;201.19
16966;9;10;2148.47
16967;190;1;319.02
16968;5;2;439.43
16969;40;3;650.41
16970;627;1;71.4
16971;3;2;232.21
16972;383;2;786.25
16973;387;1;127.0
16974;523;2;365.5
16975;414;5;902.42
16976;268;1;251.52
16977;396;4;496.0
16978;78;3;768.88
16979;4;12;2787.09
16980;256;3;1473.33
16981;541;1;-4620.86
16982;61;1;384.06
16983;13;12;3699.17
16984;79;19;10599.42
16985;18;26;10545.76
16986;30;11;4888.75
16987;4;12;2524.0
16988;6;2;382.67
16989;8;6;1133.25
16990;219;2;344.0
16991;422;1;1041.21
16992;11;15;5460.1
16993;464;3;1688.15
16994;627;1;-779.32
16995;373;1;-2.5
16996;31;13;2044.16
16997;289;3;702.0
16998;150;7;394.02
16999;24;2;484.82
17000;397;2;406.3
17001;1;19;6640.8
17002;74;8;2565.6
17003;403;4;830.16
17004;47;4;2425.16
17005;471;3;732.41
17006;5;8;1636.32
17007;51;8;1107.6
17008;430;1;81.36
17009;552;1;242.06
17010;17;2;185.46
17011;31;4;536.7
17012;726;1;384.16
17013;604;2;-3224.76
17014;9;4;565.58
17015;29;3;1842.56
17016;577;1;552.4
17017;3;41;8087.41
17018;41;6;2287.7
17019;12;13;3951.5
17020;543;2;935.62
17021;443;6;1182.22
17022;32;2;260.0
17023;418;3;800.18
17024;46;3;95.85
17025;61;5;1510.64
17026;186;3;208.98
17027;79;10;1285.41
17028;582;3;1593.83
17029;111;7;2137.3
17030;64;1;146.87
17031;12;6;2773.85
17032;442;13;2150.06
17033;87;4;1332.79
17034;17;7;1239.32
17035;246;5;568.39
17036;384;1;176.9
17037;79;2;1253.22
17038;31;2;743.17
17039;605;1;1954.99
17040;138;2;463.25
17041;27;7;1670.48
17042;3;5;1044.38
17043;33;8;2616.55
17044;9;16;11867.6
17045;114;5;827.68
17046;158;5;1906.07
17047;86;6;2289.23
17048;116;11;1991.45
17049;3;25;9593.78
17050;97;12;4391.66
17051;195;4;714.39
17052;29;1;413.75
17053;129;2;496.38
17054;29;6;1353.83
17055;446;1;239.55
17056;739;1;128.6
17057;597;1;294.74
17058;82;3;1179.89
17059;30;10;5584.83
17060;267;1;234.24
17061;74;12;5116.13
17062;314;7;1204.32
17063;9;23;3576.88
17064;59;3;859.35
17065;144;3;82.35
17066;727;1;228.34
17067;725;3;454.54
17068;13;49;9126.43
17069;29;21;5718.4
17070;115;2;445.32
17071;9;20;3738.45
17072;626;1;282.05
17073;18;4;1446.09
17074;563;1;203.05
17075;18;11;2221.38
17076;37;6;1242.75
17077;579;1;306.0
17078;37;2;378.2
17079;79;1;118.8
17080;23;8;955.41
17081;26;6;964.39
17082;34;6;4732.03
17083;110;11;4035.08
17084;36;4;5199.72
17085;124;32;7757.41
17086;8;6;2050.08
17087;738;1;221.53
17088;29;4;1991.01
17089;387;1;128.45
17090;5;15;3055.94
17091;3;23;7777.5
17092;51;14;5563.31
17093;593;1;235.88
17094;319;3;370.4
17095;23;12;2312.59
17096;10;17;3690.83
17097;3;10;1323.95
17098;382;3;591.07
17099;534;1;582.17
17100;19;2;971.74
17101;11;7;2507.05
17102;262;1;25.5
17103;723;1;424.3
17104;424;1;474.03
17105;160;2;665.78
17106;390;1;491.23
17107;33;13;15616.82
17108;664;1;174.95
17109;30;10;1280.1
17110;166;3;510.7
17111;48;2;476.58
17112;503;1;205.17
17113;506;8;2109.16
17114;6;10;747.22
17115;9;13;2616.29
17116;649;1;389.78
17117;289;1;116.2
17118;318;1;157.02
17119;4;3;593.61
17120;234;1;307.46
17121;403;1;314.74
17122;120;4;570.5
17123;162;3;977.17
17124;186;1;298.89
17125;51;1;259.35
17126;153;11;2057.54
17127;429;5;1155.03
17128;335;1;157.09
17129;521;1;31.85
17130;683;1;-18.38
17131;6;5;2463.17
17132;453;2;1272.8
17133;16;13;12972.09
17134;107;3;637.1
17135;17;11;1943.24
17136;663;1;231.68
17137;417;6;1133.63
17138;276;7;4417.27
17139;16;29;19491.61
17140;248;1;465.32
17141;419;4;754.33
17142;240;4;1283.75
17143;418;2;924.11
17144;2;2;984.57
17145;466;7;3014.64
17146;106;16;5795.99
17147;23;16;3069.15
17148;52;1;124.88
17149;452;1;143.1
17150;377;6;1375.65
17151;736;1;231.9
17152;195;5;1830.5
17153;25;1;213.78
17154;76;1;329.34
17155;18;7;892.46
17156;485;2;572.07
17157;8;20;5139.45
17158;33;6;1962.3
17159;22;6;2095.44
17160;32;18;10201.36
17161;445;1;856.01
17162;29;11;1707.21
17163;22;4;699.78
17164;33;8;2466.4
17165;285;8;1783.63
17166;39;3;189.49
17167;380;3;867.11
17168;499;1;400.2
17169;51;6;1129.88
17170;375;3;118.98
17171;290;2;384.59
17172;75;6;910.99
17173;6;9;3755.65
17174;218;1;59.9
17175;45;5;1430.94
17176;202;3;902.32
17177;506;1;119.5
17178;732;1;436.71
17179;179;6;1507.26
17180;57;14;2236.33
17181;58;3;465.37
17182;423;2;321.3
17183;8;8;3286.91
17184;570;2;198.41
17185;592;3;229.46
17186;47;2;144.0
17187;227;2;467.71
17188;12;17;4361.83
17189;107;5;957.63
17190;59;8;1548.04
17191;29;16;4810.55
17192;537;1;77.83
17193;36;12;2254.6
17194;274;3;812.5
17195;656;1;562.98
17196;428;1;352.9
17197;30;1;1013.01
17198;24;3;1213.88
17199;583;1;145.12
17200;388;4;356.71
17201;54;5;1226.44
17202;421;1;160.65
17203;36;10;5575.88
17204;170;15;5263.69
17205;54;3;999.35
17206;54;1;204.24
17207;653;1;303.22
17208;396;1;115.35
17209;650;3;611.6
17210;393;1;253.37
17211;27;15;4002.1
17212;254;3;794.41
